2023.11.21 21:45:16,3786,1585,60-10,0044
2023.11.21 21:45:56,5334,8044,6678,1-144
2023.11.21 21:46:00,3786,1585,6060,68-10
2023.11.21 21:46:04,-1334,1585,0222,-1044
2023.11.21 21:46:08,3786,8044,6678,1-144
2023.11.21 21:46:12,3786,-1-1-10,6060,6-160
2023.11.21 21:46:16,5334,1585,0222,0-144
2023.11.21 21:46:19,3786,8044,6678,1-144
2023.11.21 21:46:23,3786,-10-10,6060,1-144
2023.11.21 21:47:27,3786,8044,0222,1-144
2023.11.21 21:47:31,3786,1585,6678,6860
2023.11.21 21:47:35,5334,1585,6060,-1-144
2023.11.21 21:47:39,3786,8044,6678,6860
2023.11.21 21:47:43,5334,-1-1-10,0222,-1-144
2023.11.21 21:47:46,5334,1585,0222,1-144
2023.11.21 21:47:50,3786,8044,6678,6860
2023.11.21 21:47:54,5334,-10-10,6060,-1044
2023.11.21 21:48:58,5334,8044,6062,1-144
2023.11.21 21:49:02,5334,1585,0222,0044
2023.11.21 21:49:06,3786,8044,6678,0044
2023.11.21 21:49:10,5334,8044,6060,1-144
2023.11.21 21:49:13,3786,1585,0222,8-144
2023.11.21 21:49:17,5334,8044,6678,-1044
2023.11.21 21:49:21,5334,8044,6060,1-144
2023.11.21 21:49:25,5334,1585,0222,6-162
2023.11.21 21:50:15,5334,8044,6678,1-144
2023.11.21 21:50:28,5334,8044,6678,1-144
2023.11.21 21:50:29,-1334,8044,6062,1-184
2023.11.21 21:50:33,3787,1585,0222,-1-144
2023.11.21 21:50:36,3787,8044,6060,-1044
2023.11.21 21:50:40,5334,8044,0222,-1-144
2023.11.21 21:50:41,5334,8044,0222,-1-144
2023.11.21 21:50:44,3787,1585,6678,-1-144
2023.11.21 21:50:48,-1334,1585,6060,1-144
2023.11.21 21:50:52,5334,8044,0222,-1-144
2023.11.21 21:50:53,3787,-10-10,0222,-1-144
2023.11.21 21:50:55,3787,1585,6678,1-144
2023.11.21 21:51:06,3787,-10-10,0222,1-144
2023.11.21 21:51:59,3787,8044,0222,-1044
2023.11.21 21:52:03,-1334,1585,0222,6860
2023.11.21 21:52:07,5334,1585,6678,-1-144
2023.11.21 21:52:11,3787,1585,6062,1-144
2023.11.21 21:52:15,5334,1585,0222,6-1-10
2023.11.21 21:52:18,3787,8044,6678,-1-144
2023.11.21 21:52:22,3787,1585,6060,1-184
2023.11.21 21:52:26,3787,1585,0222,6-160
2023.11.21 21:52:50,5334,1585,6678,68-10
2023.11.22 00:00:41,3797,1585,0222,6-160
2023.11.22 00:00:53,5334,1585,0222,-1044
2023.11.22 00:01:06,5334,8044,6678,-1-144
2023.11.22 00:01:19,5334,8044,6678,-1-144
2023.11.22 00:01:32,-1-160,8044,6060,-1-144
2023.11.22 00:02:45,3797,1585,0222,1-144
2023.11.22 00:02:58,5334,8044,6678,-1-144
2023.11.22 00:03:11,5334,8044,6678,-1-144
2023.11.22 00:03:23,5334,8044,6678,0-144
2023.11.22 00:03:36,5334,8044,6678,0-144
2023.11.22 00:04:49,3797,8044,0222,-1-144
2023.11.22 00:05:02,3797,-1-1-10,0222,-1-144
2023.11.22 00:05:15,-1-160,-1-1-10,6678,-1-144
2023.11.22 00:05:28,-1-160,1585,6678,-1-144
2023.11.22 00:05:40,3797,1585,6678,0-144
2023.11.22 00:06:53,5334,8044,0222,1-144
2023.11.22 00:07:06,3797,-10-10,6678,1-144
2023.11.22 00:07:19,3797,-10-10,6678,1-144
2023.11.22 00:07:32,3797,60-10,6678,1-144
2023.11.22 00:07:45,3797,1585,6678,1-144
2023.11.22 00:08:58,5334,-10-10,6678,1-184
2023.11.22 00:09:10,3797,1585,6678,6-160
2023.11.22 00:09:23,3797,1585,6678,6-160
2023.11.22 00:09:36,3797,1585,6678,6-160
2023.11.22 00:09:49,3797,1585,6678,-1-144
2023.11.22 00:11:02,-1334,-10-10,6678,8044
2023.11.22 00:11:15,3797,1585,6678,-1-144
2023.11.22 00:11:28,3797,1585,6678,-1-144
2023.11.22 00:11:41,3797,1585,6678,-1-144
2023.11.22 00:11:53,3797,1585,6678,0-144
2023.11.22 00:13:06,3797,-10-10,6678,1-144
2023.11.22 00:13:19,3797,-1-1-10,6678,1-144
2023.11.22 00:13:32,3797,1585,6678,1-144
2023.11.22 00:13:45,3797,1585,6678,1-144
2023.11.22 00:13:58,5334,8044,0222,1-144
2023.11.22 00:15:11,3797,1585,6678,6-160
2023.11.22 00:15:23,3797,1585,6678,6-160
2023.11.22 00:15:36,3797,1585,6678,0-1-14
2023.11.22 00:15:49,3797,1585,6678,0-144
2023.11.22 00:16:02,3797,8044,0222,-1044
2023.11.22 00:17:15,3797,1585,6678,-1044
2023.11.22 00:17:28,3797,1585,6678,-1044
2023.11.22 00:17:41,3797,1585,6678,-1-144
2023.11.22 00:17:54,3797,1585,6678,1-184
2023.11.22 00:18:06,5334,8044,0222,1-144
2023.11.22 00:19:32,8797,1585,6678,-1044
2023.11.22 00:19:45,3797,1585,6678,-1044
2023.11.22 00:19:57,8797,8044,0222,-1-144
2023.11.22 00:20:10,5334,8044,0222,1-144
2023.11.22 00:21:23,5334,1585,6678,1-144
2023.11.22 00:21:36,5334,8044,6678,-1044
2023.11.22 00:21:49,5334,-10-10,6678,-1-144
2023.11.22 00:22:02,5334,-10-10,0222,-1-144
2023.11.22 00:22:15,3797,1585,0222,1-144
2023.11.22 00:23:28,5334,1585,6678,0-144
2023.11.22 00:23:40,5334,1585,6678,1-144
2023.11.22 00:23:53,5334,-1060,0222,-1044
2023.11.22 00:24:06,8797,-10-10,0222,1-184
2023.11.22 00:24:19,3797,1585,0222,1-144
2023.11.22 00:25:32,5334,8044,6678,1-144
2023.11.22 00:25:45,5334,8044,6678,-1-144
2023.11.22 00:25:58,5334,8044,0222,1-144
2023.11.22 00:26:11,3797,-10-10,0222,-1044
2023.11.22 00:26:23,3797,-10-10,0222,-1044
2023.11.22 00:27:36,5334,8044,6678,-1-144
2023.11.22 00:27:49,5334,-10-10,0222,-1-144
2023.11.22 00:28:02,5334,1585,0222,-1-144
2023.11.22 00:28:15,3797,1585,0222,1884
2023.11.22 00:28:28,3797,1585,0222,1-144
2023.11.22 00:29:41,5334,60-10,6060,-1044
2023.11.22 00:29:54,-1-160,-10-10,60-12,-1-144
2023.11.22 00:30:06,6060,-10-10,6678,1-144
2023.11.22 00:30:19,8797,1585,0222,1-144
2023.11.22 00:30:32,3797,1585,0222,-1-144
2023.11.22 00:31:45,5334,8044,6060,8-144
2023.11.22 00:31:58,5334,-10-10,6060,-1-144
2023.11.22 00:32:11,6-160,-10-10,0222,1-144
2023.11.22 00:32:24,-1060,-10-10,0222,1-144
2023.11.22 00:32:36,3797,1585,0222,-1-144
2023.11.22 00:33:50,6-160,-10-10,6678,1-144
2023.11.22 00:34:02,8797,1585,0222,1-144
2023.11.22 00:34:15,3797,1585,6678,1-144
2023.11.22 00:34:28,3797,8044,6678,6-160
2023.11.22 00:34:41,3797,8044,6678,-1-144
2023.11.22 00:35:54,6-160,1585,0222,6-160
2023.11.22 00:36:07,-1-160,1585,0222,6860
2023.11.22 00:36:20,3797,8044,6678,-1-144
2023.11.22 00:36:32,3797,8044,6678,-1-144
2023.11.22 00:36:45,3797,8044,6610,-1-144
2023.11.22 00:37:58,5334,1585,0222,1-144
2023.11.22 00:38:11,-1860,1585,6678,6-160
2023.11.22 00:38:24,6-162,1585,6678,6-160
2023.11.22 00:38:37,3797,8044,6678,1-184
2023.11.22 00:38:49,5334,-10-10,6678,1-144
2023.11.22 00:40:02,3797,1585,0222,1-144
2023.11.22 00:40:15,3797,1585,6678,1-144
2023.11.22 00:40:28,3797,1585,6678,6-160
2023.11.22 00:40:41,3797,1585,6678,-1-144
2023.11.22 00:40:54,5334,-10-10,6678,1-144
2023.11.22 00:42:07,6-160,1585,0222,6-160
2023.11.22 00:42:19,8797,8044,6678,-1-144
2023.11.22 00:42:32,3797,8044,6678,-1-144
2023.11.22 00:42:45,3797,8044,6678,-1044
2023.11.22 00:42:58,5334,6060,6060,-1-144
2023.11.22 00:44:11,-1-162,1585,6678,6-160
2023.11.22 00:44:24,6060,1585,6678,6-160
2023.11.22 00:44:36,3797,8044,6678,1-144
2023.11.22 00:44:49,5334,-1-1-10,6678,1-144
2023.11.22 00:45:02,5334,1585,6678,1-144
2023.11.22 00:46:15,3797,1585,6678,-1-144
2023.11.22 00:46:28,3797,1585,6678,-1-144
2023.11.22 00:46:41,3797,1585,6678,-1044
2023.11.22 00:46:54,5334,-1-1-10,6678,1-144
2023.11.22 00:47:06,5334,-1060,6060,-1-144
2023.11.22 00:48:20,3797,1585,6062,1844
2023.11.22 00:48:32,3797,1585,0222,1-144
2023.11.22 00:48:45,3797,1585,0222,-1044
2023.11.22 00:48:58,3797,1585,6678,1-144
2023.11.22 00:49:11,5334,15-15,6678,-1044
2023.11.22 00:50:24,-1-160,8044,6678,1-144
2023.11.22 00:50:37,8797,8044,6678,-1-144
2023.11.22 00:50:50,3797,-10-10,6678,-1-144
2023.11.22 00:51:03,5334,8044,6678,-1044
2023.11.22 00:51:15,-1-160,8044,6678,1-144
2023.11.22 00:52:28,3797,1585,0222,1-144
2023.11.22 00:52:41,3797,1585,0222,-1-144
2023.11.22 00:52:54,3797,1585,0222,1-144
2023.11.22 00:53:07,5334,1585,6678,8-144
2023.11.22 00:53:20,5334,8044,6678,-1-144
2023.11.22 00:54:33,3797,-10-10,6678,1-144
2023.11.22 00:54:45,3797,1585,6678,1-144
2023.11.22 00:54:58,3797,8044,6678,-1044
2023.11.22 00:55:11,5334,8044,6678,-1-144
2023.11.22 00:55:24,5334,8044,0222,1-144
2023.11.22 00:56:37,3797,-10-10,0222,-1-144
2023.11.22 00:56:50,3797,60-10,6678,8-144
2023.11.22 00:57:03,5334,8044,6678,1-144
2023.11.22 00:57:15,5334,8044,0222,1-144
2023.11.22 00:57:28,5334,8044,6678,-1-144
2023.11.22 00:58:41,3797,1585,6060,-1-144
2023.11.22 00:58:54,3797,1585,6060,1-144
2023.11.22 00:59:07,5334,1585,6060,-1-144
2023.11.22 00:59:20,5334,8044,6678,0-144
2023.11.22 00:59:32,5334,8044,6678,-1-144
2023.11.22 01:00:45,3797,1585,0222,1-144
2023.11.22 01:00:58,3797,8044,0222,8-144
2023.11.22 01:01:11,5334,8044,0222,-1-144
2023.11.22 01:01:24,-1334,8044,0222,1-184
2023.11.22 01:01:37,6-1-10,8044,6678,1-144
2023.11.22 01:02:50,3797,1585,6060,8-144
2023.11.22 01:03:03,5334,8044,0222,1-144
2023.11.22 01:03:16,5334,8044,0222,1-144
2023.11.22 01:03:28,5334,8044,0222,-1-144
2023.11.22 01:03:41,5334,8044,6678,1-144
2023.11.22 01:04:54,5334,8044,0222,1-144
2023.11.22 01:05:07,5334,60-10,6678,-1044
2023.11.22 01:05:20,3797,6060,6678,-1-144
2023.11.22 01:05:33,3797,6060,6060,1-144
2023.11.22 01:05:46,3797,1585,0222,1-144
2023.11.22 01:06:59,5334,8044,0222,-1-144
2023.11.22 01:07:11,5334,8044,0222,1-144
2023.11.22 01:07:24,3797,6060,6678,1-144
2023.11.22 01:07:37,3797,6060,6060,-1-144
2023.11.22 01:07:50,3797,-1-1-10,6060,-1044
2023.11.22 01:09:03,5334,-1060,6678,1-144
2023.11.22 01:09:16,5334,60-10,6678,1-144
2023.11.22 01:09:29,3797,1585,6678,1-184
2023.11.22 01:09:42,3797,1585,6060,-1044
2023.11.22 01:09:54,3797,1585,60-10,-1-144
2023.11.22 01:11:07,5334,60-10,6678,-1-144
2023.11.22 01:11:20,3797,60-10,6678,-1-144
2023.11.22 01:11:33,3797,1585,6060,-1-144
2023.11.22 01:11:46,3797,1585,0222,1-144
2023.11.22 01:11:59,3797,8044,0222,1-144
2023.11.22 01:13:12,5334,8044,0222,1-144
2023.11.22 01:13:24,3797,6060,6678,1-144
2023.11.22 01:13:37,3797,6060,6060,1-144
2023.11.22 01:13:50,3797,8044,6062,1-144
2023.11.22 01:14:03,3797,8044,0222,6860
2023.11.22 01:15:16,5334,1585,6678,6860
2023.11.22 01:15:29,3797,1585,6678,-1-144
2023.11.22 01:15:41,3797,1585,6060,-1-144
2023.11.22 01:15:54,3797,1585,6060,8-144
2023.11.22 01:16:07,3797,8044,6062,-1-144
2023.11.22 01:17:20,3797,6060,6678,-1-144
2023.11.22 01:17:33,3797,1585,6060,1-144
2023.11.22 01:17:46,3797,1585,0222,1-144
2023.11.22 01:17:59,3797,8044,0222,-1-144
2023.11.22 01:18:11,3797,8044,0222,1-144
2023.11.22 01:19:24,8797,1585,6678,0-144
2023.11.22 01:19:37,3797,1585,6060,1-144
2023.11.22 01:19:50,3797,8044,6000,1-144
2023.11.22 01:20:03,3797,8044,0222,8-144
2023.11.22 01:20:16,3797,8044,0222,8044
2023.11.22 01:21:29,3797,1585,6678,0-144
2023.11.22 01:21:41,3797,1585,6060,1-144
2023.11.22 01:21:54,3797,1585,6060,-1-144
2023.11.22 01:22:07,3797,8044,6060,-1-144
2023.11.22 01:22:20,5334,8044,0222,1-144
2023.11.22 01:23:33,3797,1585,6060,1-144
2023.11.22 01:23:46,3797,1585,0222,-1-144
2023.11.22 01:23:59,3797,8044,0222,1-144
2023.11.22 01:24:11,3797,8044,0222,1-144
2023.11.22 01:24:24,3797,8044,0222,-1-144
2023.11.22 01:25:37,3797,1585,0222,1-144
2023.11.22 01:25:50,3797,1585,0222,1-144
2023.11.22 01:26:03,3797,1585,0222,1-184
2023.11.22 01:26:16,5334,8044,6060,-1-144
2023.11.22 01:26:28,6-1-11,60-10,6060,-1-144
2023.11.22 01:27:41,3797,1585,0222,1-144
2023.11.22 01:27:54,3797,1585,0222,1-144
2023.11.22 01:28:07,5334,8044,6678,-1044
2023.11.22 01:28:20,5334,8044,6678,-1-144
2023.11.22 01:28:33,5334,8044,60-10,8-144
2023.11.22 01:29:46,3797,1585,0222,1-144
2023.11.22 01:29:58,3797,1585,6678,1-144
2023.11.22 01:30:11,5334,8044,6678,-1-144
2023.11.22 01:30:24,5334,8044,6678,-1-144
2023.11.22 01:30:37,-1334,8044,6678,-1-144
2023.11.22 01:31:50,3797,1585,0222,1-144
2023.11.22 01:32:03,3797,1585,0222,1-144
2023.11.22 01:32:16,-1334,8044,60-10,-1-144
2023.11.22 01:32:28,63-11,-10-10,6062,-1044
2023.11.22 01:32:41,-1060,-1-1-10,6060,-1-144
2023.11.22 01:33:54,3797,1585,0222,1-144
2023.11.22 01:34:07,5334,8044,6678,1-144
2023.11.22 01:34:20,5334,8044,6678,1-144
2023.11.22 01:34:33,5334,8044,6678,1844
2023.11.22 01:34:45,6-160,-10-10,6062,1-144
2023.11.22 01:35:58,3797,1585,6062,-1-144
2023.11.22 01:36:11,5334,8044,0222,1-144
2023.11.22 01:36:24,-1334,8044,0222,1-144
2023.11.22 01:36:37,6-160,8044,0222,1-144
2023.11.22 01:36:50,6062,6060,0222,1-184
2023.11.22 01:38:03,3797,1585,0222,1-144
2023.11.22 01:38:16,5334,8044,0222,1-144
2023.11.22 01:38:29,6862,-10-10,6678,1-144
2023.11.22 01:38:41,6862,-1-1-10,6678,1-144
2023.11.22 01:38:54,6-160,1585,6678,-1-144
2023.11.22 01:40:07,5334,8044,6678,1-144
2023.11.22 01:40:20,-1334,8044,6678,1-184
2023.11.22 01:40:33,-1334,8044,6678,1-144
2023.11.22 01:40:46,6-160,-1-1-10,60-12,1-144
2023.11.22 01:40:58,6-160,-1-1-10,6062,-1-144
2023.11.22 01:42:11,5334,8044,0222,-1-144
2023.11.22 01:42:24,5334,8044,0222,-1-144
2023.11.22 01:42:37,5334,8044,0222,1-144
2023.11.22 01:42:50,5334,8044,0222,-1-144
2023.11.22 01:43:03,6860,60-10,0222,-1-144
2023.11.22 01:44:16,5334,8044,0222,1-144
2023.11.22 01:44:28,6-160,60-10,6678,1-144
2023.11.22 01:44:53,6-160,60-10,6678,-1044
2023.11.22 01:45:06,3797,1585,6678,1-144
2023.11.22 01:46:20,5334,8044,6678,-1-144
2023.11.22 01:46:32,5334,8044,6678,-1-144
2023.11.22 01:46:45,5334,-10-10,60-10,1-144
2023.11.22 01:46:58,6060,60-10,6060,1-144
2023.11.22 01:47:11,3797,1585,6060,1-144
2023.11.22 01:48:24,-1334,8044,0222,8-144
2023.11.22 01:48:37,5334,8044,0222,1844
2023.11.22 01:48:50,5334,8044,0222,-1-144
2023.11.22 01:49:03,6-160,60-10,6678,-1-144
2023.11.22 01:49:15,3797,1585,6060,-1-144
2023.11.22 01:50:28,6-160,60-10,0222,-1-144
2023.11.22 01:50:41,6060,60-10,0222,1-144
2023.11.22 01:50:54,6-160,1585,0222,1-144
2023.11.22 01:51:07,3797,1585,6678,-1-144
2023.11.22 01:51:20,5334,1585,6678,-1044
2023.11.22 01:52:33,5334,8044,0222,1844
2023.11.22 01:52:45,6-160,60-10,0222,0-144
2023.11.22 01:52:58,6-160,6060,6678,1-144
2023.11.22 01:53:11,3797,8044,6678,1-144
2023.11.22 01:53:24,5334,8044,6678,-1-144
2023.11.22 01:54:37,5334,8044,0222,-1-144
2023.11.22 01:54:50,5334,8044,0222,1-144
2023.11.22 01:55:02,6-160,6060,0222,-1-144
2023.11.22 01:55:15,3797,1585,6060,-1-144
2023.11.22 01:55:28,3797,8044,60-10,1-144
2023.11.22 01:56:41,6-160,6060,0222,-1044
2023.11.22 01:56:54,6860,1585,0222,-1-144
2023.11.22 01:57:07,3797,1585,6678,1-144
2023.11.22 01:57:20,3797,1585,6678,1-144
2023.11.22 01:57:32,3797,1585,6060,8-144
2023.11.22 01:58:45,6-160,6060,0222,1-144
2023.11.22 01:58:58,6860,60-10,6678,1-144
2023.11.22 01:59:11,3797,8044,6678,8-144
2023.11.22 01:59:24,5334,8044,6678,1-144
2023.11.22 01:59:37,5334,8044,6678,-1-144
2023.11.22 02:00:50,5334,8044,0222,1-144
2023.11.22 02:01:02,6-160,6060,0222,1-144
2023.11.22 02:01:15,3797,1585,6060,-1044
2023.11.22 02:01:28,3797,8044,6060,8-144
2023.11.22 02:01:41,5334,8044,6060,1-144
2023.11.22 02:02:54,6-160,1585,0222,-1-144
2023.11.22 02:03:07,3797,1585,6678,-1044
2023.11.22 02:03:20,3797,1585,6678,1-144
2023.11.22 02:03:32,3797,1585,6060,1-144
2023.11.22 02:03:45,3797,8044,6060,-1-144
2023.11.22 02:04:58,60-10,60-10,6678,1-144
2023.11.22 02:05:11,3797,8044,6678,-1-144
2023.11.22 02:05:24,5334,8044,6678,-1-144
2023.11.22 02:05:37,5334,8044,6678,1-144
2023.11.22 02:05:49,5334,8044,6060,1-144
2023.11.22 02:07:03,3797,6060,0222,8-144
2023.11.22 02:07:15,3797,1585,6060,1-144
2023.11.22 02:07:28,3797,8044,6060,1-144
2023.11.22 02:07:41,5334,8044,6222,-1044
2023.11.22 02:07:54,5334,8044,0222,-1-144
2023.11.22 02:09:07,3797,1585,0222,1-144
2023.11.22 02:09:20,3797,1585,0222,6860
2023.11.22 02:09:33,5334,8044,0222,6-160
2023.11.22 02:09:45,5334,8044,6678,0-144
2023.11.22 02:09:58,6-160,1585,6060,-1-144
2023.11.22 02:11:11,3797,1585,0222,1-144
2023.11.22 02:11:24,3797,1585,0222,1-144
2023.11.22 02:11:37,3797,8044,0222,6-160
2023.11.22 02:11:50,5334,8044,0222,6-160
2023.11.22 02:12:03,6-160,-1-1-10,6060,1-184
2023.11.22 02:13:16,5334,8044,0222,1-184
2023.11.22 02:13:29,5334,8044,6678,1-144
2023.11.22 02:13:42,5334,8044,6678,6-160
2023.11.22 02:13:54,5334,8044,6678,6860
2023.11.22 02:14:07,6-162,60-10,6032,-1-144
2023.11.22 02:15:20,3797,8044,0222,6-160
2023.11.22 02:15:33,5334,8044,0222,6-160
2023.11.22 02:15:58,6-160,1585,6062,-1-144
2023.11.22 02:16:11,8797,1585,6062,-1-144
2023.11.22 02:17:24,3797,1585,0222,1-144
2023.11.22 02:17:37,3797,8044,0222,6-160
2023.11.22 02:17:50,5334,8044,0222,6-160
2023.11.22 02:18:03,6-160,-1-1-10,6060,1-144
2023.11.22 02:18:15,3797,1585,6060,1-144
2023.11.22 02:19:28,-1334,-10-10,6678,6-160
2023.11.22 02:19:41,5334,-10-10,6678,6-160
2023.11.22 02:19:54,-1334,1585,6678,0-144
2023.11.22 02:20:07,6-160,1585,6678,8-144
2023.11.22 02:20:20,-1-160,1585,6062,1-144
2023.11.22 02:21:33,5334,-10-10,0222,6-160
2023.11.22 02:21:45,5334,-1-1-10,6678,-1-144
2023.11.22 02:21:58,-1961,1585,6062,-1-144
2023.11.22 02:22:11,3797,1585,0222,-1-144
2023.11.22 02:22:24,3797,1585,0222,-1-144
2023.11.22 02:23:37,5334,-10-10,0222,6-160
2023.11.22 02:23:50,5334,-10-10,6678,6-160
2023.11.22 02:24:03,6-160,8044,6060,1-144
2023.11.22 02:24:16,3797,8044,6062,1-144
2023.11.22 02:24:29,3797,8044,0222,1-144
2023.11.22 02:25:42,5334,60-10,6678,6-160
2023.11.22 02:25:55,5334,-10-10,6678,8-144
2023.11.22 02:26:08,-1-160,1585,60-10,1-144
2023.11.22 02:26:20,8797,8044,6060,1-144
2023.11.22 02:26:33,3797,8044,0222,1-144
2023.11.22 02:27:46,5334,1585,6678,1-144
2023.11.22 02:27:59,5334,1585,6278,-1-144
2023.11.22 02:28:12,6-160,8044,6678,6-160
2023.11.22 02:28:25,6-160,8044,6060,-1044
2023.11.22 02:28:38,3797,-1-1-10,6060,-1044
2023.11.22 02:29:51,5334,8044,6678,1-144
2023.11.22 02:30:04,5334,8044,6678,1-184
2023.11.22 02:30:17,6-160,8044,6678,1-144
2023.11.22 02:30:29,6060,8044,60-10,-1044
2023.11.22 02:30:42,6-160,-1-1-10,6062,-1-144
2023.11.22 02:31:55,5334,1585,6678,1-144
2023.11.22 02:32:08,6-160,6060,6062,6860
2023.11.22 02:32:21,3797,60-10,60-10,-1044
2023.11.22 02:32:34,8797,-10-10,0222,8044
2023.11.22 02:32:46,8797,1585,0222,8-144
2023.11.22 02:34:00,-1334,1585,6678,1-144
2023.11.22 02:34:13,6-162,8044,6062,-1-144
